4294967291 4294967286
4294967287 4294967285
4294967284 4294967291
4294967289 4294967287
4294967288 4294967284
4294967291 4294967284
4294967284 4294967290
4294967288 4294967287
4294967289 4294967290
4294967289 4294967286
4294967286 4294967286
4294967288 4294967288
4294967286 4294967289
4294967289 4294967289
4294967287 4294967290
4294967290 4294967288
4294967287 4294967288
4294967290 4294967291
4294967285 4294967288
4294967288 4294967289
4294967284 4294967287
4294967291 4294967288
4294967291 4294967291
4294967285 4294967290
4294967290 4294967286
4294967284 4294967286
4294967286 4294967288
4294967289 4294967285
4294967288 4294967291
4294967288 4294967286
4294967288 4294967285
4294967290 4294967287
4294967284 4294967288
4294967285 4294967289
4294967287 4294967284
4294967291 4294967289
4294967287 4294967286
4294967285 4294967284
4294967287 4294967289
4294967286 4294967290
4294967294 4294967295
4294967287 4294967291
4294967285 4294967291
4294967295 4294967295
4294967285 4294967287
4294967285 4294967286
4294967291 4294967285
4294967290 4294967290
4294967285 4294967285
4294967284 4294967289
4294967291 4294967290
4294967287 4294967287
4294967286 4294967291
4294967286 4294967284
4294967 86 4294967284
4294967286 4294967285
4294967284 4294967285
