238075197 921971333
248797398 77441116
925146620 511909096
333685986 933088595
387843220 853797963
206128942 723914749
534410159 839448011
990501845 104715927
205217101 197671165
77278940 284112102
350838453 922526757
278045655 732496398
844324001 310854168
605175111 672398589
478099683 795782062
809443602 395199191
200270962 303894314
48926958 237247853
446504290 807733443
962927624 268746237
692453271 404931396
590434341 456902750
758133587 966275608
551715106 242893997
158305905 623481177
697123389 114018117
341169678 964245916
85945585 512897064
780874265 86697966
671155031 775537102
79278220 851414132
12767363 65395181
297944311 252208760
750930938 945769820
317069325 977449111
146733027 904570143
510228965 152623857
649538321 561970571
995260447 500540482
133337300 473554066
927117931 807105599
36945266 253679380
793973545 358356894
364269990 826561373
722417228 297175627
37359182 545694186
493459001 625218093
583279225 732770384
756059631 987178679
978094057 160883970
525963465 875242958
332864202 712390381
836412303 178790186
552733185 242606292
205997063 308196640
715472870 531734769
989880991 435682711
292799516 537479118
900701523 449297546
51458607 816697570
801324731 454735741
396280214 570955692
479179542 82640548
13938357 609169880
456754865 375910046
407715377 704198060
664778213 526862077
282990917 220480065
929493912 978864308
909559763 324845947
635772898 631626299
920259064 645921175
317039137 81829992
749843610 680348662
189490370 773699904
929432189 725525064
672541784 468006792
888989384 521379783
718112006 570781099
95824828 594732143
881991607 411069080
331331379 440760863
911807566 20573213
748157684 189362608
310464161 65137389
212776861 119378518
81476844 158790595
444348834 437999344
498936662 451246485
121969304 641805348
125434693 546011025
276504378 500719855
722942616 448059267
343236898 218510283
74035572 594898508
388707510 663529960
430433222 345618297
771200899 523539937
321349268 245832005
565860311 302745084
99708373 10787719
261978420 11017863
385279680 406486471
489511803 892502808
664614127 837644981
878978995 593128300
597354402 318636879
134531812 407107858
581708473 948345002
932168697 226449339
388291556 945717961
600342643 908255311
388732466 164120870
152934230 178670737
601143260 117422217
901127254 866863123
243804549 41822475
69602652 200101767
843428685 981258417
388677555 46860499
377416714 765840262
726097878 390521436
221070507 363802017
751232260 115909286
499499817 527021770
333505771 175317039
339209315 290001695
545577711 371671552
697197202 324882397
841712152 49534035
1073679 127212920
909111390 432425322
304386429 194034987
85313856 336843735
793632620 654680133
697673373 146579346
663701687 565437302
373786724 886399651
661882487 469092918
928242556 846514881
304852055 607611441
483615397 27733858
935809121 420695405
156546254 981616744
339963229 338686236
849113197 106325590
270895290 783355922
357043362 91215694
568110068 171049472
224979555 33482554
785988534 143865162
276449090 11617020
394737450 248806644
965989097 371158933
387528471 774740065
781874917 498099028
500329589 11803095
76850867 771455585
891034621 533988833
695194707 344865830
733702433 121306455
359505324 438654857
874546917 514593063
81080587 151261106
326159322 102188405
705853933 411368622
704523056 995617427
145744790 554836911
613690361 187852296
348900570 334471065
952741850 984680032
521779434 945315949
313646197 486787224
865359447 623994052
604458705 256215524
754697571 234455999
789351707 481578120
178417128 900243731
741644849 114148240
581084338 840217832
100007457 668193234
385006014 818621011
672579090 458505267
760093699 422494480
545266477 341878728
77317449 846407176
936358466 913686060
373908966 143671378
709686177 316605678
388873075 664464248
347457795 4113483
48084208 961618238
587540885 669593006
991299252 374241667
653000692 531558570
962771220 790145224
4646431 785471314
126748873 608589801
188802805 235597789
487712810 135743174
785988534 143865161
88869232 176827520
189466523 94023739
814619041 335457352
262203410 502803900
794722704 638222082
451259236 785530319
714872244 705881605
20599582 647880196
425503369 668733906
682581 301595201
212892840 754130337
436491215 136927610
433751400 846482999
260191866 745420107
287329686 99513373
953534462 528223276
704735177 333955743
480009210 981403012
887721700 406123281
38165499 346797407
916357816 164872448
216523543 188999728
198361623 415524239
624625054 900711199
165996104 321875828
873477227 22079124
600939389 662640972
687895402 684090822
367816003 943517995
270789323 108084541
253033647 926785411
236991910 290920338
398107757 475907263
702084473 423877563
196542322 33182583
865878026 857841464
152654615 879955969
507727438 694866111
219351739 121607989
350847955 325002024
108068200 481815967
78961180 201814141
